dataflow,country,indicator,sex_sex,year,value,unit_multiplier_unit_multiplier,unit_measure_unit_of_measure,obs_status_observation_status,obs_conf_observation_confidentaility,lower_bound_lower_bound,upper_bound_upper_bound,wgtd_sampl_size_weighted_sample_size,obs_footnote_observation_footnote,series_footnote_series_footnote,data_source_data_source,source_link_citation_of_or_link_to_the_data_source,custodian_custodian,time_period_method_time_period_activity_related_to_when_the_data_are_collected,ref_period_reference_period,coverage_time_the_period_of_time_for_which_data_are_provided,age_current_age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, ubaharan frica,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,67.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, ubaharan frica,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,69.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, ubaharan frica,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,71.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, uriname,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,98.4,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Definition includes other cadres that is not in alignment with the standard definition (Doctor, nurse, midwife, GZA (community health worker/gezondheidsassistent).)",NA,Suriname Multiple Indicator Cluster Survey 2018; Survey Findings Report. Paramaribo: Ministry of Social Affairs and Public Housing; United Nations Children's Fund (UNICEF); 2019.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, uriname,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,100,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Unclear definition of the cadres included (Skilled health personnel),NA,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 21 September 2023).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, hailand,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,99.1,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Definition includes other cadres that is not in alignment with the standard definition (Doctor, Nurse/midwife, Nurse's aide)",NA,Thailand Multiple Indicator Cluster Survey 2019; Survey Findings Report. Bangkok: National Statistical Office of Thailand; 2020.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, hailand,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,99.6,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife ( )",NA,National Statistical Office of Thailand. 2023. Thailand Multiple Indicator Cluster Survey 2022; Survey Findings Report.Bangkok; Thailand: National Statistical Office of Thailand.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, onga,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,98.3,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Definition includes other cadres that is not in alignment with the standard definition (Doctor, Nurse/midwife, Health officer, Community nurse)",NA,Tonga Multiple Indicator Cluster Survey 2019; Survey Findings Report. Nuku'alofa: Tonga Statistics Department; 2020.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, unisia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.5,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",NA,Institut National de la Statistique; UNICEF. Enquête par grappes à indicateurs multiples (MICS) 2018; Rapport Final. Tunisie: Le Ministère du Développement de l'Investissement et de la Coopération Internationale (MDICI); 2019 (in French).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urkmenistan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,100,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Definition includes other cadres that is not in alignment with the standard definition (Doctor, Nurse/midwife, Feldsher)",NA,2019 Turkmenistan Multiple Indicator Cluster Survey. Survey Findings Report. Ashgabat: State Committee for Statistics of Turkmenistan; UNICEF; 2020.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urkmenistan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,99.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Unclear definition of the cadres included,NA,Ministry of Health and Medical Industry; 2023,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urkmenistan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,99.7,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Unclear definition of the cadres included,NA,Ministry of Health and Medical Industry; 2023,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urks and aicos slands,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,100,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",NA,Department of Statistics. 2021. Turks & Caicos Islands Multiple Indicator Cluster Survey 2019-2020; Survey Findings Report. Grand Turk; Turks & Caicos Islands: Department of Statistics.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, uvalu,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,99.5,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Definition includes other cadres that is not in alignment with the standard definition (Medical doctor (67.1), nurse/midwife (31.9), auxilliary midwife (0.5))",NA,Central Statistics Division. 2021. Tuvalu Multiple Indicator Cluster Survey 2019–2020; Survey Findings Report. Funafuti; Tuvalu: Central Statistics Division.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, rkiye,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.2,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",NA,Turkey Demographic and Health Survey 2018. Hacettepe University Institute of Population Studies; T.R. Presidency of Turkey Directorate of Strategy and Budget and TÜBİTAK; Ankara; Turkey.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2003-2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, rkiye,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,97,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Sağlık İstatistikleri Yıllığı 2019 Haber Bülteni. [Health Statistics Yearbook 2019 Newsletter]. Ankara: Ministry of Health [Turkey]; 2020 (in Turkish).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2003-2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,  rogramme egions  lobal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,82.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,  rogramme egions  lobal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,83.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,  rogramme egions  lobal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,83.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,  rogramme egions  lobal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,84.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,  rogramme egions  lobal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,85.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,  reporting regions  lobal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,82.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,  reporting regions  lobal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,83.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,  reporting regions  lobal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,83.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,  reporting regions  lobal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,84.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,  reporting regions  lobal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,85.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, ganda,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,91,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Unclear definition of the cadres included (doctor, nurse, midwife and physician's assistant)",NA,Uganda Demographic and Health Survey (UDHS) 2022 Key Findings,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, nited rab mirates,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.2,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,UAE National health survey report 2017-2018. Dubai: Statistics & Research Centre; Ministry of Health & Prevention [United Arab Emirates]; 2018.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2004-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, nited rab mirates,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,100,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Ministry of Health and Prevention,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2004-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, nited rab mirates,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,100,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Ministry of Health and Prevention,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2004-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, nited rab mirates,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,100,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Ministry of Health and Prevention,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2004-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, nited rab mirates,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,99.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Ministry of Health and Prevention,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2004-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, nited epublic of anzania,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,85,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Definition includes other cadres that is not in alignment with the standard definition (doctor/assistant medical officer, clinical officer, assistant clinical officer, nurse/midwife, assistant nurse, MCH aide)",NA,Ministry of Health (MoH) [Tanzania Mainland]; Ministry of Health (MoH) [Zanzibar]; National Bureau of Statistics (NBS); Office of the Chief Government Statistician (OCGS); and ICF. 2023 Tanzania Demographic and Health Survey and Malaria Indicator Survey 2022 Key Indicators Report. Dodoma; Tanzania; and Rockville; Maryland; USA: MoH; NBS; OCGS; and ICF.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2005-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, nited tates,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.1,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",NA,Martin JA; Hamilton BE; Osterman MJK; Driscoll AK. Births: Final Data for 2018. National Vital Statistics Reports; vol 68; no 13. Supplemental tables. Table I-4. Hyattsville; MD: National Center for Health Statistics; 2019.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, nited tates,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,99,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",NA,Martin JA; Hamilton BE; Osterman MJK; Driscoll AK. Births: Final Data for 2019. National Vital Statistics Reports; vol 70 no 2. Hyattsville; MD: National Center for Health Statistics; 2021.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, nited tates,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,99.1,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",NA,Martin JA; Hamilton BE; Osterman MJK; Driscoll AK. Births: Final Data for 2020. National Vital Statistics Reports; vol 70 no 17. Hyattsville; MD: National Center for Health Statistics; 2022. (Table I-4 available from: https://www.cdc.gov/nchs/data/nvsr/nvsr70/nvsr70-17-tables.pdf.),Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
